SaleKey,CityKey,CustomerKey,BillToCustomerKey,StockItemKey,InvoiceDateKey,DeliveryDateKey,SalespersonKey,WWIInvoiceID,Description,Package,Quantity,UnitPrice,TaxRate,TotalExcludingTax,TaxAmount,Profit,TotalIncludingTax,TotalDryItems,TotalChillerItems,LineageKey,ProductId
4561,64853,302,202,207,2018-02-15,2018-02-16,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-02-16,2018-02-17,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-02-17,2018-02-18,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-02-18,2018-02-19,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-02-19,2018-02-20,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-02-20,2018-02-21,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-02-21,2018-02-22,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-02-22,2018-02-23,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-02-23,2018-02-24,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-02-24,2018-02-25,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
5094241,64853,302,202,207,2019-02-08,2019-02-09,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5098261,64853,302,202,207,2019-02-09,2019-02-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5098321,64853,302,202,207,2019-02-09,2019-02-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5099161,64853,302,202,207,2019-02-09,2019-02-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5100061,64853,302,202,207,2019-02-09,2019-02-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5100841,64853,302,202,207,2019-02-09,2019-02-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5101621,64853,302,202,207,2019-02-09,2019-02-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5102461,64853,302,202,207,2019-02-09,2019-02-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5103961,64853,302,202,207,2019-02-09,2019-02-10,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5107801,64853,302,202,207,2019-02-10,2019-02-11,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5108761,64853,302,202,207,2019-02-10,2019-02-11,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5109601,64853,302,202,207,2019-02-10,2019-02-11,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5110441,64853,302,202,207,2019-02-10,2019-02-11,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5112121,64853,302,202,207,2019-02-10,2019-02-11,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5115241,64853,302,202,207,2019-02-10,2019-02-11,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5115301,64853,302,202,207,2019-02-10,2019-02-11,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5116201,64853,302,202,207,2019-02-10,2019-02-11,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5117881,64853,302,202,207,2019-02-11,2019-02-12,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5117941,64853,302,202,207,2019-02-11,2019-02-12,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5118841,64853,302,202,207,2019-02-11,2019-02-12,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5119741,64853,302,202,207,2019-02-11,2019-02-12,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5120521,64853,302,202,207,2019-02-11,2019-02-12,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5121361,64853,302,202,207,2019-02-11,2019-02-12,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5122201,64853,302,202,207,2019-02-11,2019-02-12,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5123041,64853,302,202,207,2019-02-11,2019-02-12,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5127961,64853,302,202,207,2019-02-12,2019-02-13,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5128921,64853,302,202,207,2019-02-12,2019-02-13,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5128981,64853,302,202,207,2019-02-12,2019-02-13,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5140981,64853,302,202,207,2019-02-13,2019-02-14,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5142661,64853,302,202,207,2019-02-13,2019-02-14,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5143441,64853,302,202,207,2019-02-13,2019-02-14,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5146501,64853,302,202,207,2019-02-13,2019-02-14,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5148061,64853,302,202,207,2019-02-14,2019-02-15,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5148121,64853,302,202,207,2019-02-14,2019-02-15,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5148961,64853,302,202,207,2019-02-14,2019-02-15,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5149741,64853,302,202,207,2019-02-14,2019-02-15,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5150521,64853,302,202,207,2019-02-14,2019-02-15,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5151421,64853,302,202,207,2019-02-14,2019-02-15,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5152321,64853,302,202,207,2019-02-14,2019-02-15,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5156881,64853,302,202,207,2019-02-14,2019-02-15,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5157721,64853,302,202,207,2019-02-15,2019-02-16,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5157781,64853,302,202,207,2019-02-15,2019-02-16,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4847041,64853,302,202,207,2019-01-15,2019-01-16,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4847941,64853,302,202,207,2019-01-15,2019-01-16,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4848781,64853,302,202,207,2019-01-15,2019-01-16,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4849621,64853,302,202,207,2019-01-15,2019-01-16,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4850461,64853,302,202,207,2019-01-15,2019-01-16,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4851361,64853,302,202,207,2019-01-15,2019-01-16,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4852921,64853,302,202,207,2019-01-15,2019-01-16,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4857001,64853,302,202,207,2019-01-16,2019-01-17,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4857061,64853,302,202,207,2019-01-16,2019-01-17,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4857901,64853,302,202,207,2019-01-16,2019-01-17,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4858741,64853,302,202,207,2019-01-16,2019-01-17,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4859641,64853,302,202,207,2019-01-16,2019-01-17,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4860541,64853,302,202,207,2019-01-16,2019-01-17,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4861501,64853,302,202,207,2019-01-16,2019-01-17,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
4862401,64853,302,202,207,2019-01-16,2019-01-17,9,242,USB food flash drive - shrimp cocktail,Each,1,10.67,15.000,10.67,1.60,3.34,12.27,1,0,11,67
5041,64853,302,202,192,2018-07-17,2018-07-18,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-07-18,2018-07-19,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-07-19,2018-07-20,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-07-20,2018-07-21,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-07-21,2018-07-22,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-07-22,2018-07-23,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-07-23,2018-07-24,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-07-24,2018-07-25,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-07-25,2018-07-26,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-07-26,2018-07-27,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-07-27,2018-07-28,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-07-28,2018-07-29,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-07-29,2018-07-30,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-07-30,2018-07-31,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-07-31,2018-08-01,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-01,2018-08-02,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-02,2018-08-03,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-03,2018-08-04,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-04,2018-08-05,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-05,2018-08-06,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-06,2018-08-07,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-07,2018-08-08,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-08,2018-08-09,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-09,2018-08-10,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-10,2018-08-11,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-11,2018-08-12,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-12,2018-08-13,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-13,2018-08-14,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-14,2018-08-15,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-15,2018-08-16,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-16,2018-08-17,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-17,2018-08-18,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-18,2018-08-19,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-19,2018-08-20,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-20,2018-08-21,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-21,2018-08-22,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-22,2018-08-23,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-23,2018-08-24,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-24,2018-08-25,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-25,2018-08-26,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-26,2018-08-27,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-27,2018-08-28,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-28,2018-08-29,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-29,2018-08-30,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-30,2018-08-31,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-08-31,2018-09-01,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-09-01,2018-09-02,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-09-02,2018-09-03,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-09-03,2018-09-04,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-09-04,2018-09-05,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-09-05,2018-09-06,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-09-06,2018-09-07,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-09-07,2018-09-08,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-09-08,2018-09-09,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-09-09,2018-09-10,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-09-10,2018-09-11,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
5041,64853,302,202,192,2018-09-11,2018-09-12,9,242,DBA joke mug - two types of DBAs (White),Each,2,3.25,15.000,6.50,0.98,2.13,7.48,2,0,11,30
4561,64853,302,202,207,2018-02-25,2018-02-26,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-02-26,2018-02-27,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-02-27,2018-02-28,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-02-28,2018-03-01,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-01,2018-03-02,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-02,2018-03-03,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-03,2018-03-04,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-04,2018-03-05,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-05,2018-03-06,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-06,2018-03-07,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-07,2018-03-08,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-08,2018-03-09,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-09,2018-03-10,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-10,2018-03-11,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-11,2018-03-12,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-12,2018-03-13,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-13,2018-03-14,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-14,2018-03-15,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-15,2018-03-16,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-16,2018-03-17,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-17,2018-03-18,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-18,2018-03-19,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-19,2018-03-20,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-20,2018-03-21,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-21,2018-03-22,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-22,2018-03-23,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-23,2018-03-24,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
4561,64853,302,202,207,2018-03-24,2018-03-25,9,242,USB food flash drive - shrimp cocktail,Each,1,8.00,15.000,8.00,1.20,2.50,9.20,1,0,11,67
